scenario,endpoint,gmr_geo,n_R_mean,n_T_mean,n_trials,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,truth,rel_bias_pct,model
F_up_118,AUCinf_B,1.17342090111382,115.373,116.085,2000,F,up,1.18,1.10996727771422,1.18028837690496,1.12739272277036,1.18028837690496,-0.581847277793546,k2016
F_up_118,AUCinf_C,1.1818355385184,117,117,2000,F,up,1.18,1.10996727771422,1.18028837690496,1.12739272277036,1.18028837690496,0.131083355873796,k2016
F_up_118,AUCinf_true,1.1792834573106,117,117,2000,F,up,1.18,1.10996727771422,1.18028837690496,1.12739272277036,1.18028837690496,-0.0851418699042039,k2016
F_up_118,AUClast,1.18356465357547,117,117,2000,F,up,1.18,1.10996727771422,1.18028837690496,1.12739272277036,1.18028837690496,0.277582727629455,k2016
F_up_118,Cmax,1.1283080338706,117,117,2000,F,up,1.18,1.10996727771422,1.18028837690496,1.12739272277036,1.12739272277036,0.0811883101385469,k2016
F_up_125,AUCinf_A,1.22868191513699,94.1978,97.7817,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.25010656509896,-1.71382588973691,k2016
F_up_125,AUCinf_B,1.24251725791763,115.4059,116.2792,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.25010656509896,-0.607092818581367,k2016
F_up_125,AUCinf_C,1.25367481175841,117,117,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.25010656509896,0.285435398794642,k2016
F_up_125,AUCinf_true,1.25021154543774,117,117,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.25010656509896,0.00839771117993049,k2016
F_up_125,AUClast,1.25614699069581,117,117,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.25010656509896,0.483192854552761,k2016
F_up_125,Cmax,1.17877806989268,117,117,10000,F,up,1.25,1.15149083830699,1.25010656509896,1.17552651005478,1.17552651005478,0.276604552095638,k2016
F_up_133,AUCinf_A,1.30072608604046,94.0885,98.229,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.33013677489962,-2.21110260344307,k2016
F_up_133,AUCinf_B,1.31911186876437,115.373,116.421,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.33013677489962,-0.828855072899293,k2016
F_up_133,AUCinf_C,1.33305062650872,117,117,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.33013677489962,0.219064058981067,k2016
F_up_133,AUCinf_true,1.3290423076312,117,117,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.33013677489962,-0.0822823102912373,k2016
F_up_133,AUClast,1.3365825983795,117,117,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.33013677489962,0.484598546669313,k2016
F_up_133,Cmax,1.23233059224799,117,117,2000,F,up,1.33,1.19845665111804,1.33013677489962,1.22998601511917,1.22998601511917,0.190618194028258,k2016
F_up_143,AUCinf_A,1.39063345863299,94.0885,99.045,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.43050167410425,-2.78700935433888,k2016
F_up_143,AUCinf_B,1.41699989454519,115.373,116.5805,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.43050167410425,-0.943849266553232,k2016
F_up_143,AUCinf_C,1.4343187925817,117,117,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.43050167410425,0.266837749759619,k2016
F_up_143,AUCinf_true,1.42934898764778,117,117,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.43050167410425,-0.0805791756369301,k2016
F_up_143,AUClast,1.4389781256566,117,117,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.43050167410425,0.592550970460071,k2016
F_up_143,Cmax,1.30060387945874,117,117,2000,F,up,1.43,1.25649313446745,1.43050167410425,1.29730502517664,1.29730502517664,0.254285169492174,k2016
Km_up_105,AUCinf_A,0.986976880787054,94.0885,115.23,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.05014765162093,-6.01541799730452,k2016
Km_up_105,AUCinf_B,1.01354411991329,115.373,116.998,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.05014765162093,-3.48556049724426,k2016
Km_up_105,AUCinf_C,1.03744251583846,117,117,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.05014765162093,-1.20984280285326,k2016
Km_up_105,AUCinf_true,1.04918854505793,117,117,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.05014765162093,-0.0913306392220758,k2016
Km_up_105,AUClast,1.06288350267069,117,117,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.05014765162093,1.21276765511067,k2016
Km_up_105,Cmax,1.00878645361568,117,117,2000,Km,up,1.05,84.0386692344027,1.05014765162093,1.0088716513308,1.0088716513308,-0.00844485173184806,k2016
V2_down_105,AUCinf_A,1.05662988190093,94.0885,90.6385,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.05025804840559,0.606692184364865,k2016
V2_down_105,AUCinf_B,1.05281207494077,115.373,115.069,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.05025804840559,0.243180858176073,k2016
V2_down_105,AUCinf_C,1.04847454322921,117,117,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.05025804840559,-0.169815901824033,k2016
V2_down_105,AUCinf_true,1.04931513104612,117,117,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.05025804840559,-0.0897795890166697,k2016
V2_down_105,AUClast,1.04820540518781,117,117,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.05025804840559,-0.19544179841281,k2016
V2_down_105,Cmax,1.02125505607962,117,117,2000,V2,down,1.05,0.723394162736675,1.05025804840559,1.01840551193171,1.01840551193171,0.279804470275002,k2016
V2_down_111,AUCinf_A,1.12822382942407,94.0885,86.387,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.11045945165552,1.59973223174095,k2016
V2_down_111,AUCinf_B,1.11859331108848,115.373,114.1685,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.11045945165552,0.732476941938942,k2016
V2_down_111,AUCinf_C,1.10582177369521,117,117,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.11045945165552,-0.417635957206453,k2016
V2_down_111,AUCinf_true,1.10946720424943,117,117,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.11045945165552,-0.0893546724831773,k2016
V2_down_111,AUClast,1.10587278204496,117,117,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.11045945165552,-0.413042511702488,k2016
V2_down_111,Cmax,1.06089796777252,117,117,2000,V2,down,1.11,0.439773612093738,1.11045945165552,1.05394819804994,1.05394819804994,0.65940334975092,k2016
V2_down_118,AUCinf_A,1.2115739197574,94.0885,82.4705,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.18027553007479,2.6517867129402,k2016
V2_down_118,AUCinf_B,1.1955990518934,115.373,112.5375,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.18027553007479,1.29830039072625,k2016
V2_down_118,AUCinf_C,1.17120756336211,117,117,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.18027553007479,-0.768292358997402,k2016
V2_down_118,AUCinf_true,1.1792391482735,117,117,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.18027553007479,-0.087808462929706,k2016
V2_down_118,AUClast,1.17219340736284,117,117,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.18027553007479,-0.684765760706863,k2016
V2_down_118,Cmax,1.14264005104488,117,117,2000,V2,down,1.18,0.145030162417582,1.18027553007479,1.13573943241727,1.13573943241727,0.607588187100916,k2016
V2_up_070,AUCinf_A,0.707902824542824,94.0885,88.1955,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.699597927301349,1.18709574705445,k2016
V2_up_070,AUCinf_B,0.702704988819628,115.373,110.2375,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.699597927301349,0.444121029669775,k2016
V2_up_070,AUCinf_C,0.686471121085531,117,117,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.699597927301349,-1.87633577853127,k2016
V2_up_070,AUCinf_true,0.699145371371269,117,117,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.699597927301349,-0.064688003268587,k2016
V2_up_070,AUClast,0.687070087195921,117,117,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.699597927301349,-1.79072001453086,k2016
V2_up_070,Cmax,0.935360830841625,117,117,2000,V2,up,0.7,9.646616199112,0.699597927301349,0.951209777988548,0.951209777988548,-1.66618841749477,k2016
V2_up_075,AUCinf_A,0.752387936622355,94.0885,97.213,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.749527660769717,0.381610446464475,k2016
V2_up_075,AUCinf_B,0.746434066177058,115.373,113.106,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.749527660769717,-0.412739216252833,k2016
V2_up_075,AUCinf_C,0.740613021181992,117,117,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.749527660769717,-1.18936765836907,k2016
V2_up_075,AUCinf_true,0.748999722923294,117,117,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.749527660769717,-0.0704360724833708,k2016
V2_up_075,AUClast,0.742629541891898,117,117,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.749527660769717,-0.92032879356786,k2016
V2_up_075,Cmax,0.943341066544929,117,117,2000,V2,up,0.75,4.84056251502108,0.749527660769717,0.957058654679472,0.957058654679472,-1.43330694179213,k2016
V2_up_080,AUCinf_A,0.798077426873606,94.1978,100.5942,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.799717812019852,-0.205120496453948,k2016
V2_up_080,AUCinf_B,0.795029697493375,115.4059,114.3947,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.799717812019852,-0.586221096493511,k2016
V2_up_080,AUCinf_C,0.794513605611499,117,117,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.799717812019852,-0.65075534521466,k2016
V2_up_080,AUCinf_true,0.799852487517372,117,117,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.799717812019852,0.0168403773800563,k2016
V2_up_080,AUClast,0.797288153379596,117,117,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.799717812019852,-0.303814496030674,k2016
V2_up_080,Cmax,0.952760265179816,117,117,10000,V2,up,0.8,3.21003979693093,0.799717812019852,0.962983911224041,0.962983911224041,-1.06166322459422,k2016
V2_up_085,AUCinf_A,0.844110850576302,94.0885,100.9775,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.849579037742249,-0.643634897169609,k2016
V2_up_085,AUCinf_B,0.843645482992993,115.373,115.056,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.849579037742249,-0.698411152542589,k2016
V2_up_085,AUCinf_C,0.845945281561734,117,117,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.849579037742249,-0.427712551638693,k2016
V2_up_085,AUCinf_true,0.848887219259959,117,117,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.849579037742249,-0.0814307382311141,k2016
V2_up_085,AUClast,0.848415482070132,117,117,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.849579037742249,-0.13695673038373,k2016
V2_up_085,Cmax,0.960074072027042,117,117,2000,V2,up,0.85,2.33609006981602,0.849579037742249,0.9695041481082,0.9695041481082,-0.972670008638854,k2016
V2_up_090,AUCinf_A,0.893172848925823,94.0885,99.608,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.899763544323836,-0.732491935196844,k2016
V2_up_090,AUCinf_B,0.894711511572652,115.373,115.3965,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.899763544323836,-0.56148449034803,k2016
V2_up_090,AUCinf_C,0.897954216373873,117,117,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.899763544323836,-0.201089270773069,k2016
V2_up_090,AUCinf_true,0.898997714585745,117,117,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.899763544323836,-0.0851145551430954,k2016
V2_up_090,AUClast,0.899644218975623,117,117,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.899763544323836,-0.0132618562916353,k2016
V2_up_090,Cmax,0.970338712147603,117,117,2000,V2,up,0.9,1.75708053104298,0.899763544323836,0.977285934955137,0.977285934955137,-0.710869005584669,k2016
V2_up_095,AUCinf_A,0.944897899775331,94.0885,97.2,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.949844014998027,-0.520729208648674,k2016
V2_up_095,AUCinf_B,0.946510146450627,115.373,115.5105,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.949844014998027,-0.350991162207492,k2016
V2_up_095,AUCinf_C,0.949019418820059,117,117,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.949844014998027,-0.0868138520586315,k2016
V2_up_095,AUCinf_true,0.949011157408087,117,117,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.949844014998027,-0.0876836171823325,k2016
V2_up_095,AUClast,0.949863513814064,117,117,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.949844014998027,0.00205284401750827,k2016
V2_up_095,Cmax,0.982935762798591,117,117,2000,V2,up,0.95,1.33352143216332,0.949844014998027,0.987033824746741,0.987033824746741,-0.415189616141221,k2016
Vmax_down_105,AUCinf_A,1.03874764533735,94.0885,96.558,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.0501268585424,-1.08360367249799,k2016
Vmax_down_105,AUCinf_B,1.04504456097337,115.373,115.9645,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.0501268585424,-0.483969867800671,k2016
Vmax_down_105,AUCinf_C,1.05121641511894,117,117,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.0501268585424,0.103754757596652,k2016
Vmax_down_105,AUCinf_true,1.04922385150264,117,117,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.0501268585424,-0.0859902813086011,k2016
Vmax_down_105,AUClast,1.05233704552936,117,117,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.0501268585424,0.210468570438405,k2016
Vmax_down_105,Cmax,1.01303523610555,117,117,2000,Vmax,down,1.05,0.920858091018106,1.0501268585424,1.01254329055033,1.01254329055033,0.0485851380196412,k2016
Vmax_down_111,AUCinf_A,1.08568226737172,94.0885,98.4785,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.11021177044599,-2.20944361492582,k2016
Vmax_down_111,AUCinf_B,1.10118556820848,115.373,116.42,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.11021177044599,-0.81301626210315,k2016
Vmax_down_111,AUCinf_C,1.11274473846643,117,117,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.11021177044599,0.228151789403674,k2016
Vmax_down_111,AUCinf_true,1.10929827702514,117,117,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.11021177044599,-0.0822810066658852,k2016
Vmax_down_111,AUClast,1.11557464456499,117,117,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.11021177044599,0.483049654287293,k2016
Vmax_down_111,Cmax,1.02834160645097,117,117,2000,Vmax,down,1.11,0.834111210802917,1.11021177044599,1.02637811247337,1.02637811247337,0.191303180936475,k2016
Vmax_down_118,AUCinf_A,1.1386495198461,94.0885,100.0075,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.18042880851468,-3.53933150116447,k2016
Vmax_down_118,AUCinf_B,1.1683541617241,115.373,116.7525,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.18042880851468,-1.02290343165801,k2016
Vmax_down_118,AUCinf_C,1.18428357957702,117,117,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.18042880851468,0.326556843964831,k2016
Vmax_down_118,AUCinf_true,1.17950587913676,117,117,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.18042880851468,-0.0781859415208475,k2016
Vmax_down_118,AUClast,1.18885300725672,117,117,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.18042880851468,0.713655807218316,k2016
Vmax_down_118,Cmax,1.04464184967454,117,117,2000,Vmax,down,1.18,0.742622715127721,1.18042880851468,1.04107033396906,1.04107033396906,0.343061903595721,k2016
