model,config,ratio,pass_pct
k2016,F3B,1.2999997719308,0.330056876320276
k2016,F3B,1.31023370124565,0.215675311598112
k2016,F3B,1.32054819465864,0.139280113210269
k2016,F3B,1.33094388639089,0.0889213991515156
k2016,F3B,1.34142141565623,0.0561420194911038
k2016,F3B,1.35198142670058,0.0350638095187457
k2016,F3B,1.36262456884151,0.0216688628741977
k2016,F3B,1.37335149650819,0.0132534822576594
k2016,F3B,1.3841628692816,0.00802504864612829
k2016,F3B,1.39505935193515,0.00481164276153983
k2016,F3B,1.40604161447548,0.00285739010063451
k2016,F3B,1.41711033218372,0.00168103744929974
k2016,F3B,1.42826618565695,0.00097998040744396
k2016,F3B,1.43950986085013,0.000566225612601843
k2016,F3B,1.4508420491182,0.000324334678217735
k2016,F3B,1.46226344725862,0.000184216476055597
k2016,F3B,1.47377475755423,0.000103775321940252
k2016,F3B,1.48537668781643,5.79948590013319e-05
k2016,F3B,1.49706995142866,3.21598416301244e-05
k2016,F3B,1.50885526739033,1.76997236111215e-05
k2016,F3B,1.52073336036096,9.6704439674183e-06
k2016,F3B,1.53270496070482,5.24629663549765e-06
k2016,F3B,1.54477080453575,2.82673389144435e-06
k2016,F3B,1.55693163376249,1.5130100435257e-06
k2016,F3B,1.56918819613427,8.04678957243367e-07
k2016,F3B,1.58154124528679,4.25330544779293e-07
k2016,F3B,1.59399154078856,2.2348724397564e-07
k2016,F3B,1.60653984818762,1.16761668398044e-07
k2016,F3B,1.61918693905858,6.06692146910043e-08
k2016,F3B,1.63193359105008,3.13585612640308e-08
k2016,F3B,1.64478058793265,1.6127338563143e-08
k2016,F3B,1.6577287196468,8.25443288783235e-09
k2016,F3B,1.6707787823517,4.20560893305861e-09
k2016,F3B,1.68393157847407,2.13347120023515e-09
k2016,F3B,1.69718791675753,1.07785435319374e-09
k2016,F3B,1.71054861231235,5.42435266205007e-10
k2016,F3B,1.72401448666555,2.71987810405262e-10
k2016,F3B,1.73758636781142,1.35913875220888e-10
k2016,F3B,1.75126509026243,6.77002271051244e-11
k2016,F3B,1.76505149510054,3.36223121565383e-11
k2016,F3B,1.77894643002895,1.66523408258438e-11
k2016,F3B,1.79295074942415,2.22044604925031e-14
k2016,F3B,1.80706531438854,2.22044604925031e-14
k2016,F3B,1.8212909928033,2.22044604925031e-14
k2016,F3B,1.83562865938183,2.22044604925031e-14
k2016,F3B,1.85007919572348,2.22044604925031e-14
k2016,F3B,1.86464349036776,2.22044604925031e-14
k2016,F3B,1.87932243884901,2.22044604925031e-14
k2016,F3B,1.89411694375143,2.22044604925031e-14
k2016,F3B,1.90902791476461,2.22044604925031e-14
k2016,F3B,1.92405626873943,2.22044604925031e-14
k2016,F3B,1.93920292974447,2.22044604925031e-14
k2016,F3C,0.407315350700749,2.22044604925031e-14
k2016,F3C,0.410521840884767,2.22044604925031e-14
k2016,F3C,0.413753573376208,2.22044604925031e-14
k2016,F3C,0.417010746888944,2.22044604925031e-14
k2016,F3C,0.420293561701175,2.22044604925031e-14
k2016,F3C,0.423602219667742,2.22044604925031e-14
k2016,F3C,0.426936924232538,2.22044604925031e-14
k2016,F3C,0.430297880441017,2.22044604925031e-14
k2016,F3C,0.433685294952806,2.22044604925031e-14
k2016,F3C,0.437099376054406,2.22044604925031e-14
k2016,F3C,0.440540333672006,2.22044604925031e-14
k2016,F3C,0.444008379384384,2.22044604925031e-14
k2016,F3C,0.447503726435922,2.22044604925031e-14
k2016,F3C,0.451026589749715,2.22044604925031e-14
k2016,F3C,0.454577185940788,2.22044604925031e-14
k2016,F3C,0.458155733329415,2.22044604925031e-14
k2016,F3C,0.461762451954542,2.22044604925031e-14
k2016,F3C,0.465397563587318,2.22044604925031e-14
k2016,F3C,0.469061291744731,2.22044604925031e-14
k2016,F3C,0.472753861703351,2.22044604925031e-14
k2016,F3C,0.476475500513184,2.22044604925031e-14
k2016,F3C,0.48022643701163,2.22044604925031e-14
k2016,F3C,0.484006901837556,2.22044604925031e-14
k2016,F3C,0.487817127445477,2.22044604925031e-14
k2016,F3C,0.491657348119849,2.22044604925031e-14
k2016,F3C,0.495527799989474,2.22044604925031e-14
k2016,F3C,0.499428721042022,2.22044604925031e-14
k2016,F3C,0.503360351138661,2.22044604925031e-14
k2016,F3C,0.507322932028807,2.22044604925031e-14
k2016,F3C,0.511316707364991,2.22044604925031e-14
k2016,F3C,0.515341922717837,2.22044604925031e-14
k2016,F3C,0.519398825591164,2.22044604925031e-14
k2016,F3C,0.523487665437203,2.22044604925031e-14
k2016,F3C,0.527608693671939,2.22044604925031e-14
k2016,F3C,0.531762163690565,2.22044604925031e-14
k2016,F3C,0.535948330883068,2.22044604925031e-14
k2016,F3C,0.540167452649928,2.22044604925031e-14
k2016,F3C,0.544419788417947,2.22044604925031e-14
k2016,F3C,0.548705599656203,2.22044604925031e-14
k2016,F3C,0.553025149892124,2.22044604925031e-14
k2016,F3C,0.557378704727692,2.22044604925031e-14
k2016,F3C,0.561766531855777,2.22044604925031e-14
k2016,F3C,0.566188901076595,2.22044604925031e-14
k2016,F3C,0.570646084314297,2.22044604925031e-14
k2016,F3C,0.575138355633693,2.22044604925031e-14
k2016,F3C,0.579665991257096,2.22044604925031e-14
k2016,F3C,0.584229269581317,2.22044604925031e-14
k2016,F3C,0.588828471194774,2.22044604925031e-14
k2016,F3C,0.59346387889475,2.22044604925031e-14
k2016,F3C,0.598135777704779,2.22044604925031e-14
k2016,F3C,0.602844454892175,2.22044604925031e-14
k2016,F3C,0.60759019998569,2.22044604925031e-14
k2016,F3C,0.612373304793325,2.22044604925031e-14
k2016,F3C,0.617194063420262,2.22044604925031e-14
k2016,F3C,0.622052772286959,2.22044604925031e-14
k2016,F3C,0.626949730147369,2.22044604925031e-14
k2016,F3C,0.631885238107312,2.22044604925031e-14
k2016,F3C,0.63685959964299,2.22044604925031e-14
k2016,F3C,0.641873120619648,2.22044604925031e-14
k2016,F3C,0.64692610931038,2.22044604925031e-14
k2016,F3C,0.652018876415082,2.22044604925031e-14
k2016,F3C,0.657151735079561,2.22044604925031e-14
k2016,F3C,0.662325000914787,2.6407113575807e-11
k2016,F3C,0.667538992016299,1.3491370040852e-10
k2016,F3C,0.672794028983768,6.5740117481169e-10
k2016,F3C,0.678090434940703,3.05293696790835e-09
k2016,F3C,0.683428535554327,1.35018033934462e-08
k2016,F3C,0.688808659055597,5.68232332156985e-08
k2016,F3C,0.694231136259387,2.27401833312912e-07
k2016,F3C,0.699696300584832,8.64708004369464e-07
k2016,F3C,0.705204488075824,3.12195133083378e-06
k2016,F3C,0.710756037421683,1.06939348294237e-05
k2016,F3C,0.716351289977973,3.47278010244151e-05
k2016,F3C,0.721990589787497,0.00010683631133678
k2016,F3C,0.727674283601454,0.0003111255010782
k2016,F3C,0.733402720900751,0.0008570382136971
k2016,F3C,0.739176253917503,0.0022314344990898
k2016,F3C,0.744995237656683,0.00548727271409934
k2016,F3C,0.750860029917954,0.0127387319645466
k2016,F3C,0.756770991317669,0.0279656958792312
k2016,F3C,0.762728485311046,0.0582028392692519
k2016,F3C,0.768732878214514,0.115120291393731
k2016,F3C,0.774784539228238,0.216915317794988
k2016,F3C,0.780883840458821,0.390268180107794
k2016,F3C,0.787031156942185,0.671937960802109
k2016,F3C,0.793226866666629,1.10942154808757
k2016,F3C,0.799471350596071,1.7600450228324
k2016,F3C,0.805764992693478,2.68798213822913
k2016,F3C,0.812108179944468,3.95905726093944
k2016,F3C,0.818501302381108,5.63377460425343
k2016,F3C,0.824944753105899,7.75968480250911
k2016,F3C,0.831438928315944,10.3646961501768
k2016,F3C,0.83798422732731,13.4529771890439
k2016,F3C,0.844581052599583,17.0045395392676
k2016,F3C,0.851229809760611,20.978575086066
k2016,F3C,0.857930907631451,25.3195434573202
k2016,F3C,0.864684758251502,29.9643028979475
k2016,F3C,0.87149177690384,34.8484877293392
k2016,F3C,0.878352382140758,39.9006754100296
k2016,F3C,0.8852669958095,44.9997741210844
k2016,F3C,0.892236043078195,50.0102536896647
k2016,F3C,0.899259952462007,54.8101680091909
k2016,F3C,0.906339155849479,59.3014104598819
k2016,F3C,0.913474088529092,63.4148888622212
k2016,F3C,0.920665189216028,67.110690037989
k2016,F3C,0.927912900079146,70.3744638013986
k2016,F3C,0.935217666768173,73.211713038635
k2016,F3C,0.9425799384411,75.6415233252236
k2016,F3C,0.950000167791809,77.6907914907462
k2016,F3C,0.957478811077901,79.389491390122
k2016,F3C,0.965016328148753,80.7671059170212
k2016,F3C,0.972613182473793,81.8501026201532
k2016,F3C,0.980269841171001,82.6602138656013
k2016,F3C,0.987986775035626,83.2132557676044
k2016,F3C,0.995764458569137,83.5207598824269
k2016,F3C,1.0036033700084,83.5961304272237
k2016,F3C,1.01150399135509,83.4471443884281
k2016,F3C,1.01946680840531,83.0742331271783
k2016,F3C,1.02749231077948,82.4709574929834
k2016,F3C,1.03558099195243,81.6243766484504
k2016,F3C,1.04373334928377,80.5154023335068
k2016,F3C,1.05194988404843,79.1192740626341
k2016,F3C,1.0602311014675,77.4063422244879
k2016,F3C,1.06857751073933,75.3434030590322
k2016,F3C,1.07698962507078,72.8958797572559
k2016,F3C,1.08546796170881,70.0311598760898
k2016,F3C,1.09401304197229,66.7233337175378
k2016,F3C,1.10262539128404,62.9593676306302
k2016,F3C,1.11130553920314,58.7463314929532
k2016,F3C,1.12005401945749,54.1185252221381
k2016,F3C,1.12887136997664,49.1385282289178
k2016,F3C,1.13775813292487,43.898571337645
k2016,F3C,1.14671485473448,38.5235371351765
k2016,F3C,1.15574208613945,33.1628868598033
k2016,F3C,1.16484038220928,27.9759599159394
k2016,F3C,1.17401030238312,23.1134691727114
k2016,F3C,1.18325241050414,18.6994611254561
k2016,F3C,1.19256727485425,14.8182069978084
k2016,F3C,1.20195546818903,11.5088824711035
k2016,F3C,1.21141756777292,8.76827768966992
k2016,F3C,1.22095415541473,6.55945912952764
k2016,F3C,1.23056581750342,4.82321127739656
k2016,F3C,1.24025314504417,3.489317064625
k2016,F3C,1.25001673369468,2.48575955550703
k2016,F3C,1.25985718380184,1.7450849785041
k2016,F3C,1.26977510043861,1.20803440054365
k2016,F3C,1.27977109344124,0.82500836890743
k2016,F3C,1.28984577744676,0.556064584156705
k2016,F3C,1.2999997719308,0.370070461698459
k2016,F3C,1.31023370124565,0.243298819614413
k2016,F3C,1.32054819465864,0.158077023731076
k2016,F3C,1.33094388639089,0.101537387290302
k2016,F3C,1.34142141565623,0.0644986649052464
k2016,F3C,1.35198142670058,0.0405293762328981
k2016,F3C,1.36262456884151,0.0252000707536844
k2016,F3C,1.37335149650819,0.0155080864969778
k2016,F3C,1.3841628692816,0.00944815281024467
k2016,F3C,1.39505935193515,0.00569996892988835
k2016,F3C,1.40604161447548,0.00340594466524732
k2016,F3C,1.41711033218372,0.0020162459331887
k2016,F3C,1.42826618565695,0.00118274374148776
k2016,F3C,1.43950986085013,0.00068766814216815
k2016,F3C,1.4508420491182,0.000396376352768311
k2016,F3C,1.46226344725862,0.000226556444887417
k2016,F3C,1.47377475755423,0.000128435204541688
k2016,F3C,1.48537668781643,7.22320194405566e-05
k2016,F3C,1.49706995142866,4.03099660157609e-05
k2016,F3C,1.50885526739033,2.23270353817559e-05
k2016,F3C,1.52073336036096,1.22767829424488e-05
k2016,F3C,1.53270496070482,6.70304146874828e-06
k2016,F3C,1.54477080453575,3.6348957869209e-06
k2016,F3C,1.55693163376249,1.95813966423487e-06
k2016,F3C,1.56918819613427,1.04815598657692e-06
k2016,F3C,1.58154124528679,5.57619095866664e-07
k2016,F3C,1.59399154078856,2.94902008456361e-07
k2016,F3C,1.60653984818762,1.55076183985165e-07
k2016,F3C,1.61918693905858,8.11033274723521e-08
k2016,F3C,1.63193359105008,4.2194645272248e-08
k2016,F3C,1.64478058793265,2.18423829435553e-08
k2016,F3C,1.6577287196468,1.12529298550308e-08
k2016,F3C,1.6707787823517,5.7710260293843e-09
k2016,F3C,1.68393157847407,2.94687144090125e-09
k2016,F3C,1.69718791675753,1.49861125746081e-09
k2016,F3C,1.71054861231235,7.59163543231068e-10
k2016,F3C,1.72401448666555,3.83176758253284e-10
k2016,F3C,1.73758636781142,1.92743323666152e-10
k2016,F3C,1.75126509026243,9.66439800809189e-11
k2016,F3C,1.76505149510054,4.83152752425749e-11
k2016,F3C,1.77894643002895,2.40883584314259e-11
k2016,F3C,1.79295074942415,1.19795900457482e-11
k2016,F3C,1.80706531438854,2.22044604925031e-14
k2016,F3C,1.8212909928033,2.22044604925031e-14
k2016,F3C,1.83562865938183,2.22044604925031e-14
k2016,F3C,1.85007919572348,2.22044604925031e-14
k2016,F3C,1.86464349036776,2.22044604925031e-14
k2016,F3C,1.87932243884901,2.22044604925031e-14
k2016,F3C,1.89411694375143,2.22044604925031e-14
k2016,F3C,1.90902791476461,2.22044604925031e-14
k2016,F3C,1.92405626873943,2.22044604925031e-14
k2016,F3C,1.93920292974447,2.22044604925031e-14
k2016,G2,0.407315350700749,2.22044604925031e-14
k2016,G2,0.410521840884767,2.22044604925031e-14
k2016,G2,0.413753573376208,2.22044604925031e-14
k2016,G2,0.417010746888944,2.22044604925031e-14
k2016,G2,0.420293561701175,2.22044604925031e-14
k2016,G2,0.423602219667742,2.22044604925031e-14
k2016,G2,0.426936924232538,2.22044604925031e-14
k2016,G2,0.430297880441017,2.22044604925031e-14
k2016,G2,0.433685294952806,2.22044604925031e-14
k2016,G2,0.437099376054406,2.22044604925031e-14
k2016,G2,0.440540333672006,2.22044604925031e-14
k2016,G2,0.444008379384384,2.22044604925031e-14
k2016,G2,0.447503726435922,2.22044604925031e-14
k2016,G2,0.451026589749715,2.22044604925031e-14
k2016,G2,0.454577185940788,2.22044604925031e-14
k2016,G2,0.458155733329415,2.22044604925031e-14
k2016,G2,0.461762451954542,2.22044604925031e-14
k2016,G2,0.465397563587318,2.22044604925031e-14
k2016,G2,0.469061291744731,2.22044604925031e-14
k2016,G2,0.472753861703351,2.22044604925031e-14
k2016,G2,0.476475500513184,2.22044604925031e-14
k2016,G2,0.48022643701163,2.22044604925031e-14
k2016,G2,0.484006901837556,2.22044604925031e-14
k2016,G2,0.487817127445477,2.22044604925031e-14
k2016,G2,0.491657348119849,2.22044604925031e-14
k2016,G2,0.495527799989474,2.22044604925031e-14
k2016,G2,0.499428721042022,2.22044604925031e-14
k2016,G2,0.503360351138661,2.22044604925031e-14
k2016,G2,0.507322932028807,2.22044604925031e-14
k2016,G2,0.511316707364991,2.22044604925031e-14
k2016,G2,0.515341922717837,2.22044604925031e-14
k2016,G2,0.519398825591164,2.22044604925031e-14
k2016,G2,0.523487665437203,1.86638924228573e-11
k2016,G2,0.527608693671939,3.7135473849023e-11
k2016,G2,0.531762163690565,7.35353601958004e-11
k2016,G2,0.535948330883068,1.44897525922208e-10
k2016,G2,0.540167452649928,2.84066612992272e-10
k2016,G2,0.544419788417947,5.54001420210789e-10
k2016,G2,0.548705599656203,1.07465734196354e-09
k2016,G2,0.553025149892124,2.07316836987916e-09
k2016,G2,0.557378704727692,3.97687147399602e-09
k2016,G2,0.561766531855777,7.58451717327976e-09
k2016,G2,0.566188901076595,1.43790670811533e-08
k2016,G2,0.570646084314297,2.70948563506584e-08
k2016,G2,0.575138355633693,5.07380010658089e-08
k2016,G2,0.579665991257096,9.44076518927116e-08
k2016,G2,0.584229269581317,1.7452006500461e-07
k2016,G2,0.588828471194774,3.20468131666996e-07
k2016,G2,0.59346387889475,5.84470543036347e-07
k2016,G2,0.598135777704779,1.05856051151127e-06
k2016,G2,0.602844454892175,1.90362331975516e-06
k2016,G2,0.60759019998569,3.39856510220923e-06
k2016,G2,0.612373304793325,6.02277173744788e-06
k2016,G2,0.617194063420262,1.05930355154607e-05
k2016,G2,0.622052772286959,1.84886263872176e-05
k2016,G2,0.626949730147369,3.20173978838614e-05
k2016,G2,0.631885238107312,5.5004922441481e-05
k2016,G2,0.63685959964299,9.37320628336348e-05
k2016,G2,0.641873120619648,0.000158410085646166
k2016,G2,0.64692610931038,0.000265474267827271
k2016,G2,0.652018876415082,0.000441106903894007
k2016,G2,0.657151735079561,0.000726580778930936
k2016,G2,0.662325000914787,0.0011862583605844
k2016,G2,0.667538992016299,0.00191940469834486
k2016,G2,0.672794028983768,0.0030773864283881
k2016,G2,0.678090434940703,0.00488834357297306
k2016,G2,0.683428535554327,0.0076920327958789
k2016,G2,0.688808659055597,0.0119882298994947
k2016,G2,0.694231136259387,0.0185027959945587
k2016,G2,0.699696300584832,0.0282761634504781
k2016,G2,0.705204488075824,0.0427794326995152
k2016,G2,0.710756037421683,0.0640632604497788
k2016,G2,0.716351289977973,0.0949439416859722
k2016,G2,0.721990589787497,0.139229116764051
k2016,G2,0.727674283601454,0.201981848956018
k2016,G2,0.733402720900751,0.289815835659654
k2016,G2,0.739176253917503,0.41120568855361
k2016,G2,0.744995237656683,0.576784200850464
k2016,G2,0.750860029917954,0.799621057839818
k2016,G2,0.756770991317669,1.09569652559936
k2016,G2,0.762728485311046,1.48418257722611
k2016,G2,0.768732878214514,1.98753301773644
k2016,G2,0.774784539228238,2.6314323839313
k2016,G2,0.780883840458821,3.44447499285591
k2016,G2,0.787031156942185,4.45749052547328
k2016,G2,0.793226866666629,5.70244166827342
k2016,G2,0.799471350596071,7.21084744820874
k2016,G2,0.805764992693478,9.01173836770154
k2016,G2,0.812108179944468,11.1292274217921
k2016,G2,0.818501302381108,13.5798781499865
k2016,G2,0.824944753105899,16.370150410601
k2016,G2,0.831438928315944,19.4942800587379
k2016,G2,0.83798422732731,22.9329691837723
k2016,G2,0.844581052599583,26.6532042770282
k2016,G2,0.851229809760611,30.6093750366983
k2016,G2,0.857930907631451,34.7456587425138
k2016,G2,0.864684758251502,38.9994125003575
k2016,G2,0.87149177690384,43.3051377394436
k2016,G2,0.878352382140758,47.5953785555682
k2016,G2,0.8852669958095,51.7915599908615
k2016,G2,0.892236043078195,55.8188615410051
k2016,G2,0.899259952462007,59.6155752427121
k2016,G2,0.906339155849479,63.1356126726202
k2016,G2,0.913474088529092,66.3489205657891
k2016,G2,0.920665189216028,69.2401827437899
k2016,G2,0.927912900079146,71.8063861634599
k2016,G2,0.935217666768173,74.0538463805064
k2016,G2,0.9425799384411,75.9951785106834
k2016,G2,0.950000167791809,77.6465362790149
k2016,G2,0.957478811077901,79.0252812871859
k2016,G2,0.965016328148753,80.1481186837376
k2016,G2,0.972613182473793,81.0296528159647
k2016,G2,0.980269841171001,81.6812721182664
k2016,G2,0.987986775035626,82.1102559160766
k2016,G2,0.995764458569137,82.3219946207509
k2016,G2,1.0036033700084,82.3275911740197
k2016,G2,1.01150399135509,82.1351274935385
k2016,G2,1.01946680840531,81.7476098015322
k2016,G2,1.02749231077948,81.1635930748536
k2016,G2,1.03558099195243,80.3777590520509
k2016,G2,1.04373334928377,79.3814992437788
k2016,G2,1.05194988404843,78.1635642592292
k2016,G2,1.0602311014675,76.7108470720422
k2016,G2,1.06857751073933,75.0093690423184
k2016,G2,1.07698962507078,73.0455300128773
k2016,G2,1.08546796170881,70.8076624640964
k2016,G2,1.09401304197229,68.287888909082
k2016,G2,1.10262539128404,65.4842174861842
k2016,G2,1.11130553920314,62.4027242319954
k2016,G2,1.12005401945749,59.0593377838081
k2016,G2,1.12887136997664,55.4741717090559
k2016,G2,1.13775813292487,51.6705339144606
k2016,G2,1.14671485473448,47.6835305314812
k2016,G2,1.15574208613945,43.5608429751641
k2016,G2,1.16484038220928,39.3617733842324
k2016,G2,1.17401030238312,35.1548141328421
k2016,G2,1.18325241050414,31.0137788733523
k2016,G2,1.19256727485425,27.0128418696728
k2016,G2,1.20195546818903,23.2211208695502
k2016,G2,1.21141756777292,19.6976064154588
k2016,G2,1.22095415541473,16.4872155071533
k2016,G2,1.23056581750342,13.6185244309192
k2016,G2,1.24025314504417,11.1033830461705
k2016,G2,1.25001673369468,8.93824383625861
k2016,G2,1.25985718380184,7.10676043428697
k2016,G2,1.26977510043861,5.58308128898365
k2016,G2,1.27977109344124,4.33528362409239
k2016,G2,1.28984577744676,3.32859820653597
k2016,G2,1.2999997719308,2.52830440956797
k2016,G2,1.31023370124565,1.9009218895854
k2016,G2,1.32054819465864,1.41543249002546
k2016,G2,1.33094388639089,1.04425328750449
k2016,G2,1.34142141565623,0.763651644983638
k2016,G2,1.35198142670058,0.553756728440335
k2016,G2,1.36262456884151,0.39831003146046
k2016,G2,1.37335149650819,0.284270143651776
k2016,G2,1.3841628692816,0.20135654183883
k2016,G2,1.39505935193515,0.141589525382301
k2016,G2,1.40604161447548,0.0988611100354258
k2016,G2,1.41711033218372,0.0685551874868163
k2016,G2,1.42826618565695,0.0472239195018434
k2016,G2,1.43950986085013,0.0323201261354973
k2016,G2,1.4508420491182,0.0219812724882945
k2016,G2,1.46226344725862,0.0148586240981253
k2016,G2,1.47377475755423,0.00998449038527144
k2016,G2,1.48537668781643,0.00667066444488137
k2016,G2,1.49706995142866,0.00443181509177444
k2016,G2,1.50885526739033,0.00292844007941491
k2016,G2,1.52073336036096,0.00192488860251404
k2016,G2,1.53270496070482,0.00125881371637423
k2016,G2,1.54477080453575,0.000819173271134485
k2016,G2,1.55693163376249,0.000530542526766966
k2016,G2,1.56918819613427,0.000342031672908961
k2016,G2,1.58154124528679,0.000219525837827243
k2016,G2,1.59399154078856,0.000140297395535224
k2016,G2,1.60653984818762,8.92955135289347e-05
k2016,G2,1.61918693905858,5.66105181207809e-05
k2016,G2,1.63193359105008,3.57539032985159e-05
k2016,G2,1.64478058793265,2.24998697730193e-05
k2016,G2,1.6577287196468,1.41103609683714e-05
k2016,G2,1.6707787823517,8.82001207628114e-06
k2016,G2,1.68393157847407,5.49597222673508e-06
k2016,G2,1.69718791675753,3.41456613280782e-06
k2016,G2,1.71054861231235,2.11550244464686e-06
k2016,G2,1.72401448666555,1.30722363763936e-06
k2016,G2,1.73758636781142,8.05779035996704e-07
k2016,G2,1.75126509026243,4.95545001709072e-07
k2016,G2,1.76505149510054,3.04104364203512e-07
k2016,G2,1.77894643002895,1.86254157233959e-07
k2016,G2,1.79295074942415,1.13868714978085e-07
k2016,G2,1.80706531438854,6.95007256346991e-08
k2016,G2,1.8212909928033,4.23576722520328e-08
k2016,G2,1.83562865938183,2.57812524907282e-08
k2016,G2,1.85007919572348,1.56738783290536e-08
k2016,G2,1.86464349036776,9.51964635461535e-09
k2016,G2,1.87932243884901,5.77708019709986e-09
k2016,G2,1.89411694375143,3.50356813482659e-09
k2016,G2,1.90902791476461,2.12372696604183e-09
k2016,G2,1.92405626873943,1.28689789445135e-09
k2016,G2,1.93920292974447,7.79683146294276e-10
k2016,AUClast_only,0.407315350700749,2.22044604925031e-14
k2016,AUClast_only,0.410521840884767,2.22044604925031e-14
k2016,AUClast_only,0.413753573376208,2.22044604925031e-14
k2016,AUClast_only,0.417010746888944,2.22044604925031e-14
k2016,AUClast_only,0.420293561701175,2.22044604925031e-14
k2016,AUClast_only,0.423602219667742,2.22044604925031e-14
k2016,AUClast_only,0.426936924232538,2.22044604925031e-14
k2016,AUClast_only,0.430297880441017,2.22044604925031e-14
k2016,AUClast_only,0.433685294952806,2.22044604925031e-14
k2016,AUClast_only,0.437099376054406,2.22044604925031e-14
k2016,AUClast_only,0.440540333672006,2.22044604925031e-14
k2016,AUClast_only,0.444008379384384,2.22044604925031e-14
k2016,AUClast_only,0.447503726435922,2.22044604925031e-14
k2016,AUClast_only,0.451026589749715,2.22044604925031e-14
k2016,AUClast_only,0.454577185940788,2.22044604925031e-14
k2016,AUClast_only,0.458155733329415,2.22044604925031e-14
k2016,AUClast_only,0.461762451954542,2.22044604925031e-14
k2016,AUClast_only,0.465397563587318,2.22044604925031e-14
k2016,AUClast_only,0.469061291744731,2.22044604925031e-14
k2016,AUClast_only,0.472753861703351,2.22044604925031e-14
k2016,AUClast_only,0.476475500513184,2.22044604925031e-14
k2016,AUClast_only,0.48022643701163,2.22044604925031e-14
k2016,AUClast_only,0.484006901837556,2.22044604925031e-14
k2016,AUClast_only,0.487817127445477,2.22044604925031e-14
k2016,AUClast_only,0.491657348119849,2.22044604925031e-14
k2016,AUClast_only,0.495527799989474,2.22044604925031e-14
k2016,AUClast_only,0.499428721042022,2.22044604925031e-14
k2016,AUClast_only,0.503360351138661,2.22044604925031e-14
k2016,AUClast_only,0.507322932028807,2.22044604925031e-14
k2016,AUClast_only,0.511316707364991,2.22044604925031e-14
k2016,AUClast_only,0.515341922717837,2.22044604925031e-14
k2016,AUClast_only,0.519398825591164,2.22044604925031e-14
k2016,AUClast_only,0.523487665437203,2.22044604925031e-14
k2016,AUClast_only,0.527608693671939,2.22044604925031e-14
k2016,AUClast_only,0.531762163690565,2.22044604925031e-14
k2016,AUClast_only,0.535948330883068,2.22044604925031e-14
k2016,AUClast_only,0.540167452649928,2.22044604925031e-14
k2016,AUClast_only,0.544419788417947,2.22044604925031e-14
k2016,AUClast_only,0.548705599656203,2.22044604925031e-14
k2016,AUClast_only,0.553025149892124,2.22044604925031e-14
k2016,AUClast_only,0.557378704727692,2.22044604925031e-14
k2016,AUClast_only,0.561766531855777,2.22044604925031e-14
k2016,AUClast_only,0.566188901076595,2.22044604925031e-14
k2016,AUClast_only,0.570646084314297,2.22044604925031e-14
k2016,AUClast_only,0.575138355633693,2.22044604925031e-14
k2016,AUClast_only,0.579665991257096,2.22044604925031e-14
k2016,AUClast_only,0.584229269581317,2.22044604925031e-14
k2016,AUClast_only,0.588828471194774,2.22044604925031e-14
k2016,AUClast_only,0.59346387889475,2.22044604925031e-14
k2016,AUClast_only,0.598135777704779,2.22044604925031e-14
k2016,AUClast_only,0.602844454892175,2.22044604925031e-14
k2016,AUClast_only,0.60759019998569,2.22044604925031e-14
k2016,AUClast_only,0.612373304793325,2.22044604925031e-14
k2016,AUClast_only,0.617194063420262,2.22044604925031e-14
k2016,AUClast_only,0.622052772286959,2.22044604925031e-14
k2016,AUClast_only,0.626949730147369,2.22044604925031e-14
k2016,AUClast_only,0.631885238107312,2.22044604925031e-14
k2016,AUClast_only,0.63685959964299,2.22044604925031e-14
k2016,AUClast_only,0.641873120619648,2.22044604925031e-14
k2016,AUClast_only,0.64692610931038,2.22044604925031e-14
k2016,AUClast_only,0.652018876415082,2.22044604925031e-14
k2016,AUClast_only,0.657151735079561,2.22044604925031e-14
k2016,AUClast_only,0.662325000914787,2.22044604925031e-14
k2016,AUClast_only,0.667538992016299,2.22044604925031e-14
k2016,AUClast_only,0.672794028983768,2.22044604925031e-14
k2016,AUClast_only,0.678090434940703,2.22044604925031e-14
k2016,AUClast_only,0.683428535554327,2.22044604925031e-14
k2016,AUClast_only,0.688808659055597,2.22044604925031e-14
k2016,AUClast_only,0.694231136259387,2.22044604925031e-14
k2016,AUClast_only,0.699696300584832,2.22044604925031e-14
k2016,AUClast_only,0.705204488075824,2.22044604925031e-14
k2016,AUClast_only,0.710756037421683,8.18124947665468e-11
k2016,AUClast_only,0.716351289977973,1.32585675205612e-09
k2016,AUClast_only,0.721990589787497,1.8091828073652e-08
k2016,AUClast_only,0.727674283601454,2.07367074522134e-07
k2016,AUClast_only,0.733402720900751,1.99173368415325e-06
k2016,AUClast_only,0.739176253917503,1.59926131240419e-05
k2016,AUClast_only,0.744995237656683,0.000107094367907216
k2016,AUClast_only,0.750860029917954,0.000597457152323903
k2016,AUClast_only,0.756770991317669,0.00279747459590367
k2016,AUClast_only,0.762728485311046,0.0111128623109689
k2016,AUClast_only,0.768732878214514,0.0378561649299306
k2016,AUClast_only,0.774784539228238,0.111757643790739
k2016,AUClast_only,0.780883840458821,0.288873204892398
k2016,AUClast_only,0.787031156942185,0.660283251848347
k2016,AUClast_only,0.793226866666629,1.34743074268208
k2016,AUClast_only,0.799471350596071,2.47822812801222
