pk_model,scenario,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,analysis_model,config,n_trials,n_pass,pass_pct,lo,hi,n_trials_10k,n_pass_10k,pass_pct_10k,lo_10k,hi_10k,class,class_10k
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,F3A,10000,254,2.54,2.24937133385934,2.86707779148528,10000,254,2.54,2.24937133385934,2.86707779148528,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,F3B,10000,346,3.46,3.11928273979537,3.83645982854721,10000,346,3.46,3.11928273979537,3.83645982854721,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,F3C,10000,365,3.65,3.29988479203343,4.03571185692829,10000,365,3.65,3.29988479203343,4.03571185692829,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,G2_Ai,10000,425,4.25,3.87187616540763,4.66325968550928,10000,425,4.25,3.87187616540763,4.66325968550928,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,G2_Aii,10000,588,5.88,5.43563781310876,6.35824620311974,10000,588,5.88,5.43563781310876,6.35824620311974,exceeding,exceeding
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,G2_B,10000,483,4.83,4.42685286446095,5.26783754834597,10000,483,4.83,4.42685286446095,5.26783754834597,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,G2_Ci,10000,430,4.3,3.91964531102177,4.71545214005807,10000,430,4.3,3.91964531102177,4.71545214005807,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,G2_Cii,10000,411,4.11,3.7382024827491,4.5170408877116,10000,411,4.11,3.7382024827491,4.5170408877116,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,P2,10000,377,3.77,3.41408822781961,4.16141626153315,10000,377,3.77,3.41408822781961,4.16141626153315,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,AUCinf_true_only,10000,504,5.04,4.62822019715975,5.48630893633149,10000,504,5.04,4.62822019715975,5.48630893633149,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,AUClast_only,10000,410,4.1,3.72865897330322,4.50659207712489,10000,410,4.1,3.72865897330322,4.50659207712489,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,F3A,10000,284,2.84,2.53209355212164,3.18412517420058,10000,284,2.84,2.53209355212164,3.18412517420058,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,F3B,10000,378,3.78,3.42360983722694,4.17188697215841,10000,378,3.78,3.42360983722694,4.17188697215841,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,F3C,10000,395,3.95,3.58558272619014,4.34978352374917,10000,395,3.95,3.58558272619014,4.34978352374917,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,G2_Ai,10000,463,4.63,4.23527756871774,5.05956644343746,10000,463,4.63,4.23527756871774,5.05956644343746,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,G2_Aii,10000,623,6.23,5.77287787731078,6.72073734005825,10000,623,6.23,5.77287787731078,6.72073734005825,exceeding,exceeding
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,G2_B,10000,522,5.22,4.80098507154502,5.67340582253277,10000,522,5.22,4.80098507154502,5.67340582253277,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,G2_Ci,10000,467,4.67,4.27357618765806,5.10123710462747,10000,467,4.67,4.27357618765806,5.10123710462747,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,G2_Cii,10000,454,4.54,4.14913662867068,4.96577650319124,10000,454,4.54,4.14913662867068,4.96577650319124,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M1,P2,10000,410,4.1,3.72865897330322,4.50659207712489,10000,410,4.1,3.72865897330322,4.50659207712489,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,AUCinf_true_only,10000,506,5.06,4.64740896597344,5.50710480758297,10000,506,5.06,4.64740896597344,5.50710480758297,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,AUClast_only,10000,413,4.13,3.75729137145592,4.53793663906995,10000,413,4.13,3.75729137145592,4.53793663906995,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,F3A,10000,289,2.89,2.5793112248357,3.23686910164945,10000,289,2.89,2.5793112248357,3.23686910164945,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,F3B,10000,376,3.76,3.40456732471201,4.15094484460816,10000,376,3.76,3.40456732471201,4.15094484460816,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,F3C,10000,404,4.04,3.67141114357719,4.4438859866554,10000,404,4.04,3.67141114357719,4.4438859866554,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,G2_Ai,10000,481,4.81,4.40768621595609,5.24701955678566,10000,481,4.81,4.40768621595609,5.24701955678566,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,G2_Aii,10000,628,6.28,5.82109045195756,6.7724863655744,10000,628,6.28,5.82109045195756,6.7724863655744,exceeding,exceeding
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,G2_B,10000,518,5.18,4.7625801936872,5.63184142026025,10000,518,5.18,4.7625801936872,5.63184142026025,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,G2_Ci,10000,459,4.59,4.19698737173693,5.01788736028792,10000,459,4.59,4.19698737173693,5.01788736028792,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,G2_Cii,10000,453,4.53,4.13956809717817,4.95535271465116,10000,453,4.53,4.13956809717817,4.95535271465116,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M2,P2,10000,413,4.13,3.75729137145592,4.53793663906995,10000,413,4.13,3.75729137145592,4.53793663906995,conservative,conservative
